row_id,GEOIDFQ,geocoded_state,geocoded_latitude,geocoded_longitude,join_type,original_latitude,original_longitude,project,city,state,priinvest,pubinvest,totinvest,jobs,tech,company_name,category,public,private,Representative,Party,District,Census Region
112,5001900US4818,Texas,29.76,-95.38,geometry alone; state name conflicts,29.76,-95.38,Carbon Capture Demonstration Projects Program,,California,0,270000000,270000000,0,Fossil,SUTTER CCUS LLC,All,Yes,No,Undetermined,Undetermined,,
113,5001900US4818,Texas,29.76,-95.38,geometry and state name,29.76,-95.38,Four Regional Clean Direct Air Capture Hubs,,Texas,0,3000000,3000000,0,Fossil,CHEVRON U.S.A. INC.,All,Yes,No,Rep. Sylvester Turner ,Democrat,TX-18,South
114,5001900US4818,Texas,29.76,-95.38,geometry and state name,29.76,-95.38,Four Regional Clean Direct Air Capture Hubs,,Texas,0,2861106,2861106,0,Fossil,FERVO ENERGY COMPANY,All,Yes,No,Rep. Sylvester Turner ,Democrat,TX-18,South
115,5001900US4818,Texas,29.76,-95.38,geometry and state name,29.76,-95.38,Advanced Energy Manufacturing and Recycling Grant,,Texas,0,80001256,80001256,0,Other,"METOX INTERNATIONAL, INC.",All - Manufacturing,Yes,No,Rep. Sylvester Turner ,Democrat,TX-18,South
116,5001900US4818,Texas,29.76,-95.38,geometry alone; state name conflicts,29.76,-95.38,Advanced Industrial Facilities Deployment Program,,Florida,0,380000,380000,0,Other,"DEFENSEWERX, INC.",All - Manufacturing,Yes,No,Undetermined,Undetermined,,
117,5001900US4818,Texas,29.76,-95.38,geometry alone; state name conflicts,29.76,-95.38,Advanced Industrial Facilities Deployment Program,,Virginia,0,61700000,61700000,0,Other,ROANOKE CEMENT COMPANY LLC,All - Manufacturing,Yes,No,Undetermined,Undetermined,,
118,5001900US4818,Texas,29.76,-95.38,geometry and state name,29.76,-95.38,Industrial Emissions Demonstration Projects,,Texas,0,200000000,200000000,0,Other,"Technip Energies USA, Inc.",All - Manufacturing,Yes,No,Rep. Sylvester Turner ,Democrat,TX-18,South
119,5001900US4818,Texas,29.76,-95.38,geometry and state name,29.76,-95.38,Clean Hydrogen Electrolysis Program,,Texas,0,50000000,50000000,0,Hydrogen,"THYSSENKRUPP NUCERA USA, INC.",All,Yes,No,Rep. Sylvester Turner ,Democrat,TX-18,South
120,5001900US4818,Texas,29.76,-95.38,geometry and state name,29.76,-95.38,Energy Efficiency and Conservation Block Grant Program,,Texas,0,1636340,1636340,0,Other,"Harris, County Of",All,Yes,No,Rep. Sylvester Turner ,Democrat,TX-18,South
121,5001900US4818,Texas,29.76,-95.38,geometry and state name,29.76,-95.38,Energy Efficiency and Conservation Block Grant Program,,Texas,0,2006020,2006020,0,Other,"HOUSTON, CITY OF",All,Yes,No,Rep. Sylvester Turner ,Democrat,TX-18,South
122,5001900US4818,Texas,29.76,-95.38,geometry and state name,29.76,-95.38,Efficient End-Use Technologies,,Texas,0,213600000,213600000,0,Grid,BIOFORGE MARSHALL LLC,All - Manufacturing,Yes,No,Rep. Sylvester Turner ,Democrat,TX-18,South
123,5001900US4818,Texas,29.76,-95.38,"state name conflicts, but location confirmed",29.76,-95.38,Renewable Energy Systems,,Tennessee,0,3333333333,3333333333,0,Other,SUNNOVA ENERGY CORPORATION,All - Manufacturing,Yes,No,Rep. Sylvester Turner ,Democrat,TX-18,South
124,5001900US4818,Texas,29.813,-95.31,geometry and state name¹,29.8,-95.5,ACE Green Energy,Houston,Texas,3000000,0,3000000,0,Batteries,ACE Green Energy,All - Manufacturing,No,Yes,Rep. Sylvester Turner ,Democrat,TX-18,South
125,5001900US2203,Louisiana,29.8,-91.5,geometry and state name,29.8,-91.5,WINDEA CTV LLC,Franklin,Louisiana,0,0,0,0,Offshore Wind,WINDEA CTV LLC,All - Manufacturing,No,Yes,Rep. Clay Higgins ,Republican,LA-03,South
126,5001900US2202,Louisiana,29.8,-90.4,geometry and state name,29.8,-90.4,Otto Candies LLC,Des Allemands,Louisiana,0,0,0,0,Offshore Wind,Otto Candies LLC,All - Manufacturing,No,Yes,Rep. Troy Carter ,Democrat,LA-02,South
127,5001900US4810,Texas,29.8,-96.2,geometry and state name,29.8,-96.2,Alpha Steel,Sealy,Texas,0,0,0,0,Solar,Alpha Steel,All - Manufacturing,No,Yes,Rep. Michael McCaul ,Republican,TX-10,South
128,5001900US4810,Texas,29.859,-95.98,geometry and state name¹,29.8,-96,Toshiba Mitsubishi-Electric Industrial Systems Corporation (TMEIC),Brookshire,Texas,0,0,0,0,Solar,Toshiba Mitsubishi-Electric Industrial Systems Corporation (TMEIC),All - Manufacturing,No,Yes,Rep. Michael McCaul ,Republican,TX-10,South
129,5001900US4810,Texas,29.859,-95.98,geometry and state name¹,29.8,-96,Waaree Energies,Brookshire,Texas,0,0,0,0,Solar,Waaree Energies,All - Manufacturing,No,Yes,Rep. Michael McCaul ,Republican,TX-10,South
130,5001900US4818,Texas,29.8,-95.4,geometry and state name,29.8,-95.4,UKT New Energy (SEG Solar),Houston,Texas,0,0,0,0,Solar,UKT New Energy (SEG Solar),All - Manufacturing,No,Yes,Rep. Sylvester Turner ,Democrat,TX-18,South
131,5001900US4818,Texas,29.8,-95.4,geometry and state name,29.8,-95.4,Unimacts (Origami Solar),Houston,Texas,0,0,0,0,Solar,Unimacts (Origami Solar),All - Manufacturing,No,Yes,Rep. Sylvester Turner ,Democrat,TX-18,South
132,5001900US4838,Texas,29.8,-95.59,geometry and state name,29.8,-95.59,Zeta Energy,West Houston,Texas,0,0,0,40,Batteries,Zeta Energy,All - Manufacturing,No,Yes,Rep. Wesley Hunt ,Republican,TX-38,South
133,5001900US4810,Texas,29.859,-95.98,geometry and state name¹,29.8,-96,Sirius PV USA (Elin Energy),Brookshire,Texas,0,0,0,500,Solar,Sirius PV USA (Elin Energy),All - Manufacturing,No,Yes,Rep. Michael McCaul ,Republican,TX-10,South
134,5001900US4810,Texas,29.859,-95.98,geometry and state name¹,29.8,-96,Waaree Energies,Brookshire,Texas,1000000000,0,1000000000,1500,Solar,Waaree Energies,All - Manufacturing,No,Yes,Rep. Michael McCaul ,Republican,TX-10,South
135,5001900US4814,Texas,29.88,-93.94,geometry and state name,29.88,-93.94,Energy Efficiency and Conservation Block Grant Program,,Texas,0,118760,118760,0,Other,CITY OF PORT ARTHUR,All,Yes,No,Rep. Randy Weber Sr.,Republican,TX-14,South
136,5001900US4838,Texas,29.89,-95.59,geometry and state name,29.89,-95.59,TexPower,Houston,Texas,0,0,0,0,Batteries,TexPower,All - Manufacturing,No,Yes,Rep. Wesley Hunt ,Republican,TX-38,South
137,5001900US4838,Texas,29.89,-95.59,geometry and state name,29.89,-95.59,SEG Solar,Houston,Texas,0,0,0,500,Solar,SEG Solar,All - Manufacturing,No,Yes,Rep. Wesley Hunt ,Republican,TX-38,South
138,5001900US4838,Texas,29.89,-95.59,geometry and state name,29.89,-95.59,SEG Solar,Houston,Texas,60000000,0,60000000,500,Solar,SEG Solar,All - Manufacturing,No,Yes,Rep. Wesley Hunt ,Republican,TX-38,South
139,5001900US2202,Louisiana,29.96,-90.41,geometry and state name,29.96,-90.41,Carbon Capture Demonstration Projects Program,,Louisiana,0,0,0,0,Fossil,"TAFT CARBON CAPTURE, LLC",All,Yes,No,Rep. Troy Carter ,Democrat,LA-02,South
140,5001900US2202,Louisiana,29.97,-90.07,geometry and state name,29.97,-90.07,Carbon Capture Demonstration Projects Program,,Louisiana,0,9221328,9221328,0,Fossil,"ENTERGY SERVICES, LLC",All,Yes,No,Rep. Troy Carter ,Democrat,LA-02,South
141,5001900US2202,Louisiana,29.97,-90.07,geometry and state name,29.97,-90.07,Preventing Outages & Enhancing Grid Resilience (IIJA Sec. 40101),,Louisiana,0,54828178,54828178,0,Grid,"Entergy New Orleans, LLC",All,Yes,No,Rep. Troy Carter ,Democrat,LA-02,South
142,5001900US2202,Louisiana,29.97,-90.07,geometry and state name,29.97,-90.07,Energy Efficiency and Conservation Block Grant Program,,Louisiana,0,381470,381470,0,Other,NEW ORLEANS COMMISSION ON THE BICENTENNIAL OF THE CONSTITUTION,All,Yes,No,Rep. Troy Carter ,Democrat,LA-02,South
143,5001900US2202,Louisiana,29.97,-90.07,geometry and state name,29.97,-90.07,IRA Section 50131b Building Energy Code,,Louisiana,0,10000000,10000000,0,Other,NEW ORLEANS COMMISSION ON THE BICENTENNIAL OF THE CONSTITUTION,All,Yes,No,Rep. Troy Carter ,Democrat,LA-02,South
144,5001900US4835,Texas,29.997,-97.834,geometry and state name¹,30,-97.9,Xcharge North America,Kyle,Texas,0,0,0,0,Electric Vehicles,Xcharge North America,All - Manufacturing,No,Yes,Rep. Greg Casar ,Democrat,TX-35,South
145,5001900US2201,Louisiana,30,-90.29,geometry and state name³,30,-90.29,Ube Corporation,Waggaman,Louisiana,500000000,0,500000000,56,Batteries,Ube Corporation,All - Manufacturing,No,Yes,Undetermined,Republican,,South
146,5001900US4821,Texas,30.108,-97.989,geometry and state name¹,30,-97.9,Futronic,Buda,Texas,28000000,0,28000000,350,Electric Vehicles,Futronic,All - Manufacturing,No,Yes,Rep. Chip Roy ,Republican,TX-21,South
147,5001900US4838,Texas,30.095,-95.586,geometry and state name¹,30,-95.59,Imperial Star Solar,Tomball,Texas,0,0,0,350,Solar,Imperial Star Solar,All - Manufacturing,No,Yes,Rep. Wesley Hunt ,Republican,TX-38,South
148,5001900US2203,Louisiana,29.95,-91.833,geometry and state name¹,30,-91.9,First Solar,New Iberia,Louisiana,1100000000,0,1100000000,700,Solar,First Solar,All - Manufacturing,No,Yes,Rep. Clay Higgins ,Republican,LA-03,South
149,5001900US2202,Louisiana,30.02,-90.82,geometry and state name,30.02,-90.82,Advanced Industrial Facilities Deployment Program,,Louisiana,0,282853384,282853384,0,Other,Vale USA LLC,All - Manufacturing,Yes,No,Rep. Troy Carter ,Democrat,LA-02,South
150,5001900US4810,Texas,30.05,-95.92,geometry and state name,30.05,-95.92,IRA Section 30001 Defense Production Act,,Texas,0,39000000,39000000,0,Heat Pumps & Clean HVAC,DAIKIN COMFORT TECHNOLOGIES NORTH AMERICA INC,All - Manufacturing,Yes,No,Rep. Michael McCaul ,Republican,TX-10,South
151,5001900US4836,Texas,30.08,-94.12,geometry and state name,30.08,-94.12,Preventing Outages & Enhancing Grid Resilience (IIJA Sec. 40101),,Texas,0,53755375,53755375,0,Grid,"ENTERGY TEXAS, INC.",All,Yes,No,Rep. Brian Babin ,Republican,TX-36,South
152,5001900US4836,Texas,30.08,-94.12,geometry and state name,30.08,-94.12,Energy Efficiency and Conservation Block Grant Program,,Texas,0,168420,168420,0,Other,CITY OF BEAUMONT,All,Yes,No,Rep. Brian Babin ,Republican,TX-36,South
153,5001900US1202,Florida,30.1,-85.59,geometry and state name,30.1,-85.59,Hornbeck Offshore Services,Panama City,Florida,0,0,0,0,Offshore Wind,Hornbeck Offshore Services,All - Manufacturing,No,Yes,Rep. Neal Dunn ,Republican,FL-02,South
154,5001900US2202,Louisiana,30.1,-90.9,geometry and state name,30.1,-90.9,Element 25,Burnside,Louisiana,289000000,0,289000000,220,Batteries,Element 25,All - Manufacturing,No,Yes,Rep. Troy Carter ,Democrat,LA-02,South
155,5001900US4835,Texas,30.19,-97.59,geometry and state name,30.19,-97.59,Tesla,Austin,Texas,260000000,0,260000000,0,Batteries,Tesla,All - Manufacturing,No,Yes,Rep. Greg Casar ,Democrat,TX-35,South
156,5001900US4835,Texas,30.19,-97.59,geometry and state name,30.19,-97.59,Tesla,Austin,Texas,372000000,0,372000000,0,Batteries,Tesla,All - Manufacturing,No,Yes,Rep. Greg Casar ,Democrat,TX-35,South
157,5001900US2202,Louisiana,30.19,-91.09,geometry and state name,30.19,-91.09,Honeywell,Geismar,Louisiana,127000000,0,127000000,70,Batteries,Honeywell,All - Manufacturing,No,Yes,Rep. Troy Carter ,Democrat,LA-02,South
158,5001900US2203,Louisiana,30.19,-92.9,geometry and state name,30.19,-92.9,Ice Industries,Lacassine,Louisiana,6000000,0,6000000,70,Solar,Ice Industries,All - Manufacturing,No,Yes,Rep. Clay Higgins ,Republican,LA-03,South
159,5001900US2202,Louisiana,30.205,-90.993,geometry and state name¹,30.19,-91,Shenzen Capchem,Geismar,Louisiana,350000000,0,350000000,95,Batteries,Shenzen Capchem,All - Manufacturing,No,Yes,Rep. Troy Carter ,Democrat,LA-02,South
160,5001900US2202,Louisiana,30.2,-91.02,geometry and state name,30.2,-91.02,Battery Manufacturing and Recycling Grants,,Louisiana,0,123836497,123836497,0,Batteries,HONEYWELL INTERNATIONAL INC,All - Manufacturing,Yes,No,Rep. Troy Carter ,Democrat,LA-02,South
161,5001900US2206,Louisiana,30.24,-92.01,geometry and state name,30.24,-92.01,Building Training and Assessment Centers,,Louisiana,0,900000,900000,0,Other,University of Louisiana at Lafayette,All,Yes,No,Rep. Cleo Fields ,Democrat,LA-06,South
162,5001900US2202,Louisiana,30.25,-91.09,geometry and state name,30.25,-91.09,Battery Material Processing Grants,,Louisiana,0,100000000,100000000,0,Batteries,Mexichem Fluor Inc.,All - Manufacturing,Yes,No,Rep. Troy Carter ,Democrat,LA-02,South
163,5001900US4835,Texas,30.26,-97.73,geometry and state name,30.26,-97.73,Aalo Atomics,Austin,Texas,0,0,0,0,Nuclear,Aalo Atomics,All - Manufacturing,No,Yes,Rep. Greg Casar ,Democrat,TX-35,South
164,5001900US1204,Florida,30.3,-81.9,geometry and state name,30.3,-81.9,Saft,Jacksonville,Florida,0,0,0,0,Batteries,Saft,All - Manufacturing,No,Yes,Rep. Aaron Bean ,Republican,FL-04,South
165,5001900US1204,Florida,30.3,-81.9,geometry and state name,30.3,-81.9,JinkoSolar,Jacksonville,Florida,50000000,0,50000000,300,Solar,JinkoSolar,All - Manufacturing,No,Yes,Rep. Aaron Bean ,Republican,FL-04,South
166,5001900US4837,Texas,30.3,-97.73,geometry and state name,30.3,-97.73,Energy Efficiency and Conservation Block Grant Program,,Texas,0,293610,293610,0,Other,"Travis, County of",All,Yes,No,Rep. Lloyd Doggett ,Democrat,TX-37,South
167,5001900US4837,Texas,30.3,-97.73,geometry and state name,30.3,-97.73,Energy Efficiency and Conservation Block Grant Program,,Texas,0,4848610,4848610,0,Other,"COMPTROLLER OF PUBLIC ACCOUNTS, TEXAS",All,Yes,No,Rep. Lloyd Doggett ,Democrat,TX-37,South
168,5001900US4837,Texas,30.3,-97.73,geometry and state name,30.3,-97.73,Energy Efficiency and Conservation Block Grant Program,,Texas,0,855340,855340,0,Other,City of Austin,All,Yes,No,Rep. Lloyd Doggett ,Democrat,TX-37,South
169,5001900US4837,Texas,30.3,-97.73,geometry and state name,30.3,-97.73,Energy Efficiency Revolving Loan Fund Capitalization Grant Program,,Texas,0,22365890,22365890,0,Other,"COMPTROLLER OF PUBLIC ACCOUNTS, TEXAS",All,Yes,No,Rep. Lloyd Doggett ,Democrat,TX-37,South
170,5001900US4837,Texas,30.3,-97.73,geometry and state name,30.3,-97.73,Grants for EE and RE Improvements at Public School Facilities,,Texas,0,14946533,14946533,0,Other,AUSTIN ISD,All,Yes,No,Rep. Lloyd Doggett ,Democrat,TX-37,South
171,5001900US4837,Texas,30.3,-97.73,geometry and state name,30.3,-97.73,IRA Section 50121 Home Energy Whole House Rebates,,Texas,0,2500000,2500000,0,Other,"COMPTROLLER OF PUBLIC ACCOUNTS, TEXAS",All,Yes,No,Rep. Lloyd Doggett ,Democrat,TX-37,South
172,5001900US4837,Texas,30.3,-97.73,geometry and state name,30.3,-97.73,IRA Section 50122A High Efficiency Rebate Program States,,Texas,0,2500000,2500000,0,Other,"COMPTROLLER OF PUBLIC ACCOUNTS, TEXAS",All,Yes,No,Rep. Lloyd Doggett ,Democrat,TX-37,South
173,5001900US4837,Texas,30.3,-97.73,geometry and state name,30.3,-97.73,State Energy Program Grants,,Texas,0,33129120,33129120,0,Other,"COMPTROLLER OF PUBLIC ACCOUNTS, TEXAS",All,Yes,No,Rep. Lloyd Doggett ,Democrat,TX-37,South
174,5001900US4837,Texas,30.3,-97.73,geometry and state name,30.3,-97.73,Weatherization Assistance Program,,Texas,0,173162598,173162598,0,Other,"HOUSING & COMMUNITY AFFAIRS, TEXAS DEPARTMENT OF",All,Yes,No,Rep. Lloyd Doggett ,Democrat,TX-37,South
175,5001900US4808,Texas,30.31,-95.45,geometry and state name,30.31,-95.45,Energy Efficiency and Conservation Block Grant Program,,Texas,0,457580,457580,0,Other,COUNTY OF MONTGOMERY,All,Yes,No,Rep. Morgan Luttrell ,Republican,TX-08,South
176,5001900US4808,Texas,30.31,-95.45,geometry and state name,30.31,-95.45,Energy Efficiency and Conservation Block Grant Program,,Texas,0,145460,145460,0,Other,"Conroe, City Of",All,Yes,No,Rep. Morgan Luttrell ,Republican,TX-08,South
177,5001900US1205,Florida,30.31,-81.65,geometry and state name,30.31,-81.65,Energy Efficiency and Conservation Block Grant Program,,Florida,0,845350,845350,0,Other,"JACKSONVILLE, CITY OF",All,Yes,No,Rep. John Rutherford ,Republican,FL-05,South
178,5001900US1202,Florida,30.39,-84.29,geometry and state name,30.39,-84.29,Danfoss,Tallahassee,Florida,62000000,0,62000000,0,Heat Pumps & Clean HVAC,Danfoss,All - Manufacturing,No,Yes,Rep. Neal Dunn ,Republican,FL-02,South
179,5001900US1201,Florida,30.39,-87.2,geometry and state name,30.39,-87.2,GE Vernova,Pensacola,Florida,20000000,0,20000000,0,Land-Based Wind,GE Vernova,All - Manufacturing,No,Yes,Rep. Matt Gaetzᵃ,Republican,FL-01,South
180,5001900US1204,Florida,30.39,-81.79,geometry and state name,30.39,-81.79,Cenntro Automotive,Jacksonville,Florida,25000000,0,25000000,34,Electric Vehicles,Cenntro Automotive,All - Manufacturing,No,Yes,Rep. Aaron Bean ,Republican,FL-04,South
181,5001900US4835,Texas,30.39,-97.59,geometry and state name,30.39,-97.59,REE Automotive,Pflugerville,Texas,25000000,0,25000000,150,Electric Vehicles,REE Automotive,All - Manufacturing,No,Yes,Rep. Greg Casar ,Democrat,TX-35,South
182,5001900US1204,Florida,30.39,-81.59,geometry and state name,30.39,-81.59,HOLON,Jacksonville,Florida,100000000,0,100000000,150,Electric Vehicles,HOLON,All - Manufacturing,No,Yes,Rep. Aaron Bean ,Republican,FL-04,South
183,5001900US4837,Texas,30.39,-97.79,geometry and state name,30.39,-97.79,SolarEdge,Austin,Texas,0,0,0,900,Solar,SolarEdge,All - Manufacturing,No,Yes,Rep. Lloyd Doggett ,Democrat,TX-37,South
184,5001900US1202,Florida,30.43,-84.28,geometry and state name,30.43,-84.28,Preventing Outages & Enhancing Grid Resilience (IIJA Sec. 40101),,Florida,0,28696679,28696679,0,Grid,"TALLAHASSEE, CITY OF (INC)",All,Yes,No,Rep. Neal Dunn ,Republican,FL-02,South
185,5001900US1202,Florida,30.43,-84.28,geometry and state name,30.43,-84.28,Energy Efficiency and Conservation Block Grant Program,,Florida,0,3477450,3477450,0,Other,DEPARTMENT OF AGRICULTURE & CONSUMER SERVICES FLORIDA,All,Yes,No,Rep. Neal Dunn ,Republican,FL-02,South
186,5001900US1202,Florida,30.43,-84.28,geometry and state name,30.43,-84.28,IRA Section 50121 Home Energy Whole House Rebates,,Florida,0,2500000,2500000,0,Other,DEPARTMENT OF AGRICULTURE & CONSUMER SERVICES FLORIDA,All,Yes,No,Rep. Neal Dunn ,Republican,FL-02,South
187,5001900US1202,Florida,30.43,-84.28,geometry and state name,30.43,-84.28,IRA Section 50122A High Efficiency Rebate Program States,,Florida,0,172657670,172657670,0,Other,DEPARTMENT OF AGRICULTURE & CONSUMER SERVICES FLORIDA,All,Yes,No,Rep. Neal Dunn ,Republican,FL-02,South
188,5001900US1202,Florida,30.43,-84.28,geometry and state name,30.43,-84.28,State Energy Program Grants,,Florida,0,16836920,16836920,0,Other,DEPARTMENT OF AGRICULTURE & CONSUMER SERVICES FLORIDA,All,Yes,No,Rep. Neal Dunn ,Republican,FL-02,South
189,5001900US1202,Florida,30.43,-84.28,geometry and state name,30.43,-84.28,Weatherization Assistance Program,,Florida,0,93648158,93648158,0,Other,"Economic Opportunity, Florida Department of",All,Yes,No,Rep. Neal Dunn ,Republican,FL-02,South
190,5001900US2206,Louisiana,30.44,-91.17,geometry and state name,30.44,-91.17,Four Regional Clean Direct Air Capture Hubs,,Louisiana,0,2999960,2999960,0,Fossil,LOUISIANA STATE UNIVERSITY,All,Yes,No,Rep. Cleo Fields ,Democrat,LA-06,South
191,5001900US2206,Louisiana,30.44,-91.17,geometry and state name,30.44,-91.17,Energy Efficiency and Conservation Block Grant Program,,Louisiana,0,2149350,2149350,0,Other,STATE OF LOUISIANA DEPARTMENT OF NATURAL RESOURCES,All,Yes,No,Rep. Cleo Fields ,Democrat,LA-06,South
192,5001900US2206,Louisiana,30.44,-91.17,geometry and state name,30.44,-91.17,IRA Section 50121 Home Energy Whole House Rebates,,Louisiana,0,2500000,2500000,0,Other,STATE OF LOUISIANA DEPARTMENT OF NATURAL RESOURCES,All,Yes,No,Rep. Cleo Fields ,Democrat,LA-06,South
193,5001900US2206,Louisiana,30.44,-91.17,geometry and state name,30.44,-91.17,IRA Section 50122A High Efficiency Rebate Program States,,Louisiana,0,2500000,2500000,0,Other,STATE OF LOUISIANA DEPARTMENT OF NATURAL RESOURCES,All,Yes,No,Rep. Cleo Fields ,Democrat,LA-06,South
